"","s.Control","s.Control Depression","s.PMS","s.PMS Depression","s.RRMS","s.RRMS Depression","index","stat","p.value"
"1a01ac38b482dd0a11195f9455ec2ed4",0,0,1,0,0,0,3,0.110026958051101,0.281
"472add265a8fecd6b4806faf02405a8f",0,0,1,0,1,1,40,0.168414623926537,0.646
"5befc3fbb1244927d857321de0bbfb80",0,1,0,0,0,0,2,0.149499333134696,0.272
"105969b44e55c29249c2c539a0eb2b39",1,1,1,1,1,1,63,0.490278895697059,NA
"cbfc2b1bbaf6a4f73abc39a744d14a09",0,0,1,0,1,0,17,0.0915048901379578,0.686
"bba0797ce725ece968371a8aaa46bc0f",0,0,1,0,0,0,3,0.111803398874989,0.237
"d50b299aa2db12c3ddeca0e5bbf1d820",1,0,1,0,1,1,50,0.142044164845687,0.888
"0e42cf68b539dbaddb79af50494b0f62",1,1,1,1,1,1,63,0.229147881200277,NA
"2878c0543a9603dfd61609a99a91d0cf",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4cc94dcec64fcf2693e3fd9bf39bf861",0,0,1,0,0,0,3,0.120987453795586,0.495
"89307824c8488e4733feffe24e537ccc",0,0,1,0,0,0,3,0.0879424150615741,0.496
"99c20393844f5be5f92807c8bdf9fa5d",0,1,0,0,0,0,2,0.143402981139587,0.196
"8c09e4cf4e591796caf00686856bdf4d",0,0,1,0,0,1,18,0.188926361295247,0.152
"101ebfd98a5ef08915becfbd1e9c8574",1,0,1,0,1,0,27,0.12250233174271,0.81
"4e1b0e77159a3025eed32390a35d21ca",1,0,1,0,1,0,27,0.116801390412027,0.858
"980f37fec0a97ae4d9f45b3a1d564d1a",0,0,0,0,1,0,5,0.0616626415978207,0.543
"f98e6cf7f238763377839e984456be06",0,0,1,0,0,0,3,0.111803398874989,0.239
"268ebc831568031242f9f2e556a05fa8",1,0,1,0,1,0,27,0.147743371030624,0.624
"5f64dcf6e44a0c66ef9e7df8c8b14df1",1,0,1,0,1,0,27,0.0825910552123619,0.995
"de3dc31556db2ed70bfe5a4e6b03eef5",1,0,0,0,1,0,10,0.0553424532912486,1
"1edc430a783f6834cbd65d315146079a",1,0,0,0,0,0,1,0.0716114874039433,0.721
"c2ae19c84a9bd33d5780cf0588be64f7",1,0,0,0,0,0,1,0.0506369683541833,1
"ac09275edac3b94634ec984221a23b06",0,1,0,0,0,0,2,0.148477007811416,0.203
"4028d23af5f1286be07c5136a1d8f58a",1,0,0,0,0,0,1,0.0506369683541833,1
"0509747ef19e1ebca2e3b49ba8a866bc",NA,NA,NA,NA,NA,NA,NA,NA,NA
"a054a0c35a82bad636d7d3ad478539e7",1,0,1,0,0,1,28,0.121616860143611,0.855
"c91cae479b40c79c904f90019ac0c7ba",1,1,1,1,0,1,58,0.175481164472673,0.512
"4d14598e32de804390c4fe3d0506a7c2",1,0,0,0,1,0,10,0.0553424532912486,1
"41c0a43ca2f2cae064fda05db351569e",0,1,0,0,0,0,2,0.162866787352118,0.091
"c84ee46b337eb69f8ad2030fdd2c1146",0,0,0,0,0,1,6,0.112510338649382,0.298
"39eb8183f271b1198e01f77bd42e9f39",1,0,1,0,1,0,27,0.116801390412027,0.866
"27f37ef75d48240c00617df2ae664773",0,0,1,0,0,1,18,0.114097612306655,0.277
"5f660514f7b33d30bb18802ad3eed1d5",0,0,0,1,0,1,20,0.131431645613648,0.323
"f6456adf8da2f5408e554678a47ea65d",0,0,0,0,1,0,5,0.0872041440393895,0.399
"80ee31d4a0410ada4bd294d973061f9e",0,0,0,0,1,0,5,0.10031692729962,0.511
"d4dad3d004ff0875e3d4814fa340c46e",0,0,1,0,1,0,17,0.179211379013373,0.202
"cb2345aa2c6d9148121a9581f682cf90",1,0,0,0,1,0,10,0.0875041018509136,0.897
"b904041d0301d89cf532f348966d2268",0,1,0,0,0,0,2,0.169030850945703,0.074
"8f91304a50748fb655d5273cd31cedf0",0,0,0,1,0,0,4,0.184517391521002,0.029
"09e58aa4cc9447f17fef9bd1ac3ab3f4",0,1,1,0,0,0,12,0.155700397954979,0.142
"26b0599c6f3f889fc1441babff4f74cd",1,1,1,1,1,1,63,0.350029170313006,NA
"c1ede057e8b04ae13a27ca7265a70ce3",1,0,0,0,0,0,1,0.0877058019307029,0.653
"dc68fbe3936a296bc33a51a3e345dc24",1,0,0,0,1,0,10,0.117399072029225,0.705
"aee483bc0968f33a054e4ba198b08db9",0,0,0,1,0,0,4,0.220657002892293,0.056
"2243dd7c5211b1e23b9ac5c99753427e",0,0,0,0,1,0,5,0.0872041440393895,0.35
"0e21cc1bf0d4d2cf722112c5a4ae3134",1,1,1,1,1,1,63,0.812676692931783,NA
"64eac4817ef8dd0ca2dceb694f55ff1f",0,0,0,0,0,1,6,0.186981240542733,0.048
"db1b0553bcadb7ff2e0548533909e66d",1,0,1,1,0,1,49,0.126759933882298,0.847
"dfeba9caefddeb539def01db048a8a8c",1,1,1,1,1,1,63,0.457020945571187,NA
"ed81816c179fe6e3158ca65d9f52e317",1,0,1,1,1,1,61,0.241648837332071,0.424
"14c8393b7b4280e4b3f63e1b328e4f0f",1,1,1,1,1,1,63,0.291857608222308,NA
"3d8438a357efef5dcf259b0f4493bc2f",0,1,0,0,0,0,2,0.169030850945703,0.072
"f72ceacc17a421e8489b8cc9a649c94d",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8b7fb43f10ac1dd1b35de813ec7bf215",0,1,0,0,0,0,2,0.142228146764878,0.191
"31d708bfd403a94d253c2137d73b5e02",0,1,1,1,1,1,62,0.310891957224389,0.077
"4a42414a4ea30bafd9a89f3e1ada5a95",1,0,0,1,0,0,9,0.191915667635852,0.297
"d5af38dcda023448a7425bec278daf75",0,0,0,0,0,1,6,0.186280378320586,0.074
"fa7d8683fe1e123b55f89e65abfacb49",1,1,1,1,0,1,58,0.191557951594539,0.419
"19d102c1bbf9a6857ba483517c71e358",1,0,0,0,1,0,10,0.0677803858386852,0.982
"323bc61082bba562956f831a5dbf9240",0,0,0,0,1,0,5,0.0852346591954895,0.59
"335761ebfd6fd90e7aa4d0b603b04a53",1,0,0,0,1,0,10,0.0958559409159499,0.827
"cc1e9d4537b72cd45cc171afd63de0ed",0,0,0,0,1,0,5,0.0616626415978207,0.549
"e3f9dd5efc31da60d71dc50fbe0f0787",0,0,0,0,1,0,5,0.106802828176336,0.345
"a2fecd4990da69151de1f62ef3ee9593",0,0,0,0,0,1,6,0.106757541774416,0.367
"1d0fabda120e83a06619f8e9496bb7dc",1,0,0,1,1,1,51,0.275906503077616,0.398
"ce8273b6d1fea2b1dca4e24ea7b6a20f",1,1,1,1,1,0,57,0.211953092298936,0.689
"9ae7c24a6310c2cb32e1326d8dbf01c3",0,1,0,1,1,1,55,0.235933032470326,0.228
"ca1e4debbf2f2995616277c567cc1b92",0,1,0,0,1,1,37,0.191260628900069,0.138
"05e583dd6fa6251ee155a5cb5ce9d208",0,0,0,0,1,0,5,0.0616626415978207,0.541
"9bd05f47c6772c47df3ad55c3d202610",1,0,1,0,1,1,50,0.187906767684776,0.626
"a4dfacdbc8b5e88e4d62a9319e56aaeb",1,0,1,0,1,0,27,0.177138079037288,0.468
"d9d27931693077781e8c5d4b1839255b",1,1,1,1,1,0,57,0.231590757851156,0.55
"61501c4dffca7dbe1b3a2152e3aaa095",1,0,1,0,1,0,27,0.116801390412027,0.89
"0548da42e9eb8490f5a3e840592aa23c",1,0,0,0,0,0,1,0.0506369683541833,1
"6426528da46d536608650525a7d3b3dc",1,0,0,0,0,1,11,0.133333333333333,0.282
"0b4721de6a32283fbc7256efcd497991",0,1,1,1,1,0,52,0.176420921287843,0.309
"f20b14929a9a4a85fca91d4b4245515b",1,0,0,0,0,0,1,0.0716114874039433,0.691
"2bea878d9311dac87e44e9834b656852",1,1,0,0,0,0,7,0.11614371496033,0.452
"4d4435df7086694dc9e0eb6cd5639995",1,0,0,1,0,0,9,0.137891416337148,0.311
"c640a3c8b4f56cdd9e570e248eb056c4",1,0,0,0,1,0,10,0.0677803858386852,0.954
"906fa0153cb87586e3b357bdaf29e629",0,0,1,1,1,0,38,0.15197716175499,0.639
"e4a36f5631f41ce1b5fb1a38093aa8a7",1,0,1,1,1,1,61,0.223334604346893,0.584
"6802ee5e4db1027d59edcc8933337e8e",0,0,0,0,1,1,21,0.106957705783783,0.471
"0b94c2b9a818afbc69ec66c8e39cbd36",1,1,1,0,1,1,59,0.120385853085769,0.997
"831f46d717f4bbe791021a93587c1389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7aee517fe57242f01423294fd23d3408",1,0,0,0,1,0,10,0.141096124631087,0.508
"ca375f4ed3bb9007f27edc38b2090d5d",1,1,0,1,1,0,45,0.186720413016999,0.584
"4e9439e1651750a7b6984cc572c15035",0,0,1,0,0,1,18,0.214992963669568,0.037
"d69d283571bf16e822f08586a79f0233",0,0,0,0,1,0,5,0.0616626415978207,0.547
"394e1f7752cba916efe33c188d7a3aeb",0,0,0,0,1,0,5,0.0872041440393895,0.441
"22d06fa91703fcd42bfe01e24d263d9a",1,0,0,0,1,0,10,0.0782660480194832,0.935
"98a0129084b27bd077b065fdd656d328",0,0,0,0,1,0,5,0.0872041440393895,0.348
"7ee3d2c46920726053d055953328c7b2",1,1,1,0,1,1,59,0.219793491131929,0.689
"f8e29ceea5d2b717f82109efe4033094",0,1,0,0,0,0,2,0.105755772901169,0.329
"b1a590c3c16ea22952178438c0290a53",0,0,0,0,1,0,5,0.0616626415978207,0.543
"06a8b3896e4a86a7c3116e0f4243320c",1,0,1,1,1,0,48,0.102463103915712,0.956
"9b785955504cd982c85e462f096610e0",0,0,0,0,1,0,5,0.0872041440393895,0.458
"0824a0e6187240051fc0c7fbd7b5c239",0,0,0,0,1,0,5,0.0616626415978207,0.543
"07f482635d4161743e76c382a2455edb",0,0,0,0,1,0,5,0.167722749764153,0.151
"1a191a276cd068f6ef37142ed0cb43df",1,0,0,0,0,0,1,0.101273936708367,0.532
"f142b8889622963ed7535ee8918ea364",1,0,1,0,1,1,50,0.173967862405857,0.663
"e54ca87f6c342acbe552ecc24579f053",1,0,0,0,1,0,10,0.103536249579696,0.761
"99179f4eb7b00a4afa80379b9bbcbcc9",1,0,0,0,1,0,10,0.0553424532912486,1
"6edfbadc6386d1db2398e941365983c5",1,0,0,0,0,0,1,0.0506369683541833,1
"364802912f16887aa5dbc406d72cfd36",1,0,1,1,1,1,61,0.365560083369653,0.339
"44b8047f792062ef8ca6efd64b9388df",0,0,0,1,1,0,19,0.132577702886188,0.47
"079c2a03920db39b210f6cd4efaa0070",0,0,0,0,1,0,5,0.0616626415978207,0.543
"f19c040547e4e0941c7f70305ccf55cf",0,0,0,0,1,0,5,0.0616626415978207,0.543
"f929103bf495bc40dad34c1d3fb5f823",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ddc5f01ff417195cd0541374d5833e3e",1,0,0,0,0,0,1,0.0506369683541833,1
"351ada508eb5effd2a04d1a7ee3dc57e",0,0,0,0,1,0,5,0.0872041440393895,0.347
"7a790e0ca73c1be8527210995baf956e",0,0,0,1,0,0,4,0.182969760749767,0.032
"a7c19c8b30d32b2cabedaa4e6984bd98",0,0,0,0,0,1,6,0.118000497673387,0.324
"a7e85c6aac48df33665b07f5620aeef2",1,1,1,1,1,1,63,0.546549588548124,NA
"fbdd0902547e731213774ae430eb3d6a",1,1,1,1,1,0,57,0.447521424872405,0.041
"5adf96ebdd40039e464ed8e0785436f5",0,0,1,0,0,0,3,0.0940203562103486,0.892
"cf2bcf7034e022c83ff0e1269d8c2a78",0,0,0,1,0,1,20,0.125890663760877,0.441
"39d18eb8d554ba7584f42ca1569c0eb9",1,0,0,0,0,1,11,0.0666666666666667,0.684
"de23109c8d481d35644bca69ec88e1d5",1,0,0,0,0,0,1,0.0506369683541833,1
"e15d874b142becb2f91705588f1c7e92",1,0,0,0,1,0,10,0.0553424532912486,1
"072f6a19ed4f82170f98d331809e58bb",0,0,1,1,1,1,56,0.122499853774446,0.815
"b0bc4357426c34486d3ac268da439c1b",1,0,1,1,1,1,61,0.226041789302219,0.571
"665f35c310b365d72db009cbfbb4ef1c",0,0,1,1,0,1,39,0.121316966061602,0.397
"ce4d5013156b0aaa110404bf591889b5",0,1,1,1,0,1,53,0.386095882571208,0.007
"488b0a2e134baa802867621fde73a4c0",1,1,1,0,0,1,44,0.161942710444958,0.829
"8aba33e8314edb974c716884ddb16c53",0,0,0,0,1,0,5,0.0616626415978207,0.558
"e6df5347817f2722f6f0b336934f467b",0,0,1,0,0,0,3,0.220761689736651,0.013
"e8d5562e9761500b0d5c551299053ede",0,1,1,1,1,0,52,0.320930333097093,0.231
"120d51b157d2a2ea28ba9686ab56366e",0,0,0,1,0,0,4,0.229754817364931,0.009
"1dda7327ff6f9bd9d290de07c6c484d1",0,0,1,1,1,1,56,0.268941589503108,0.057
"d532e7f03ca0770d6c14953afbe06468",0,0,1,0,1,0,17,0.0763603548321213,0.518
"0ee64b194f5c466fd3657c123e51407f",0,1,1,0,0,0,12,0.131876094679157,0.161
"84964f109c84e21fb716c819ebdd8baa",0,0,0,1,0,0,4,0.151432328605158,0.151
"731d743aa7911a9ef294812b8ada5fe0",0,0,1,0,0,0,3,0.188346408615978,0.11
"9cceecf7ab3b3b0f9f7ae66b360345ef",1,0,0,0,1,1,31,0.0990841652801125,0.898
"e381fbff52e2c2d1911955ef9c367e24",0,0,0,1,0,0,4,0.173076812668139,0.051
"dc08102b93557f9b177b94b387230be5",1,0,0,0,1,1,31,0.140126170355552,0.631
"ddce14962bf2d335287e90518bb80543",1,0,0,0,1,0,10,0.110684906582497,0.796
"6670c4f7c03c79cc895d96436a028bef",1,0,0,0,1,1,31,0.194597437528985,0.317
"0f4d6ee47edca5e312e04d4c94856024",1,0,0,0,1,0,10,0.0782660480194832,0.921
"a43c560d601d99992bdc50a2de04a8d3",0,0,1,0,1,0,17,0.0763603548321213,0.386
"a2502bf54d9c930a4c1589f7fd4a9274",1,0,0,0,0,0,1,0.0506369683541833,1
"19e9b8a9ac97d9cc4a782df4ee33a6a5",0,0,0,0,1,0,5,0.0616626415978207,0.543
"fb1e49df7857ab670b6b29d0184ca1b1",0,0,0,0,1,0,5,0.0616626415978207,0.543
"411f364e762d5cc9611bfb22195d152b",0,0,0,0,1,0,5,0.0616626415978207,0.543
"76ba6f758e68cfeca8bd11dddc9d4d59",0,0,0,0,1,0,5,0.0616626415978207,0.543
"ad8d6f3f0ca49522b60366540ee8bb61",0,0,0,0,1,0,5,0.0616626415978207,0.543
"ca644694c64286eaeb2ffce83398ff50",0,0,0,0,1,0,5,0.0616626415978207,0.543
"a4cb8504e63a96f7130fba9129ada3f6",0,1,0,0,0,1,15,0.136234959745052,0.291
"679c40df5ec965cdf9d7fda2a742a123",0,1,0,1,0,0,13,0.248621794019131,0.003
"2360b72384e3528314a1ec9b126a7540",0,1,0,0,0,0,2,0.169030850945703,0.08
"f2fd4b257cdfd5d975a22d4334b4fd65",1,0,0,0,1,0,10,0.0782660480194832,0.965
"45bf297ee287e88ecb88a6bac27af59f",0,1,0,0,1,0,14,0.107923038749737,0.598
"c6213ef6d9c9912eb3dcb7b6c6fcbe40",0,1,0,0,0,0,2,0.135407385734776,0.269
"a5bba28dd50f5e03aa739f63ad9f102e",0,1,0,0,0,1,15,0.244476300408136,0.023
"435a1fdd3173272c7eafd3616080631e",0,1,0,0,0,0,2,0.164600382103379,0.069
"f57aa0c25354d67cc0b775410ad612ae",0,0,0,1,0,1,20,0.282324445824141,0.162
"0d7d3142ea94f4666a98712ccf85855f",0,0,0,0,0,1,6,0.129099444873581,0.137
"23a94ce830b30f64dea8bbd9d7204dd5",1,0,0,0,0,0,1,0.0506369683541833,1
"2092f894b0d31250481b92870074c82d",0,0,0,0,1,0,5,0.0857575433804792,0.6
"ab70fb69a813f85c334bc8a0ca51f754",1,0,0,0,1,0,10,0.0677803858386852,1
"09d468a9b6c2932b94507de686295784",1,0,0,0,1,0,10,0.110684906582497,0.762
"244e42fd603448b5909800dd8de05d96",0,0,0,0,0,1,6,0.124615606013953,0.185
"ec981dd5db630b19858a178d3022c5d9",1,0,0,0,0,0,1,0.0506369683541833,1
"ed8f1618334871c19b622f2550ba289d",0,0,0,0,1,0,5,0.0616626415978207,0.543
"e16e6dafc5e808e45c4f4bbddee5aa5d",0,0,0,0,0,1,6,0.129099444873581,0.129
"a44574e20da70f967563ff24bd586287",0,1,0,1,1,1,55,0.18027051693481,0.354
"e268af7708d04a36a80cad46475d89f7",0,0,0,1,1,0,19,0.0816574826024134,0.761
"487fcfb44fe8ff9808f2b7bb0e50763d",0,0,0,0,1,0,5,0.0872041440393895,0.496
"c49bc9c1c22dd48888d2e1e060306218",0,0,1,0,1,1,40,0.0996270962773436,0.435
"2a2b4c9d18c61474e931cfe84664a615",0,0,0,0,1,0,5,0.0616626415978207,0.518
"6a0484b0002e1099f1b49120d3b18cef",0,1,0,1,0,1,36,0.144442688925847,0.196
"c7cd24e09fd0cb5dbe4e1708e6abea8b",0,0,1,1,0,0,16,0.237192998504623,0.027
"53f57814b276a423f5b4801974f6b1dc",0,0,0,0,1,0,5,0.0616626415978207,0.565
"5e6256c5999153fbdf039ac13d3fe494",0,0,0,0,1,0,5,0.0616626415978207,0.565
"9049466acc692d6d611aa66862cafffc",1,1,1,1,1,1,63,0.2878317932234,NA
"0d1fcb69b70b586a34088f46b9766a01",1,0,0,0,0,0,1,0.0506369683541833,1
"c4c9cfb665756d7a877fa730e2bf4373",0,0,0,0,1,0,5,0.0616626415978207,0.535
"1b3e881f22e4e5291aa33afbbef5b97a",1,0,1,0,0,0,8,0.112986536573206,0.444
"779c620dab35fca126bf1d0ace3a81e4",0,0,1,0,0,0,3,0.110463715303982,0.293
"1b91af1335f5b38083d553659b358c45",1,1,1,1,1,1,63,0.384956315999021,NA
"5231763eaccd21bfd4ca21aeb6c04be1",1,0,0,0,0,0,1,0.0506369683541833,1
"a26bb64a4601131a3c510091a5cc3072",0,0,1,0,0,0,3,0.111803398874989,0.228
"4d1e25f635fd650a3305d7dc7c6e8548",0,1,0,0,0,0,2,0.169030850945703,0.077
"c4b15e3609f9b6bcefb3ae91a5dbbf75",0,0,0,0,1,0,5,0.0616626415978207,0.536
"f5ff01e89e950e5d0d188b9178040e63",1,0,0,0,0,0,1,0.0506369683541833,1
"11e804c4316d604ab95d2f12eb72bdc1",0,0,1,0,0,0,3,0.0740589792638133,0.506
"0ed13e9a3209e5ef433060aacd9e16ad",1,1,1,1,1,1,63,0.409912191411093,NA
"70795861e7374727cf9a64f711d68a70",0,0,0,0,0,1,6,0.113875666835402,0.276
"d10e106f4ef10cc05bb5a9876baa36eb",1,0,1,0,1,1,50,0.173967862405857,0.708
"170efb6c6e90b4089ee810ef03ba88a7",1,0,1,0,0,0,8,0.122039407657021,0.465
"4679755958853d91c1f9c37dd3143ead",1,0,0,0,0,0,1,0.0506369683541833,1
"b39edab0ead9bb9d1086b3e24ebcce25",0,0,0,0,1,0,5,0.0616626415978207,0.584
"686b519dc93a3661296d7f134c019288",1,0,0,0,0,0,1,0.0506369683541833,1
"a610d8a5bfee093774395156f5a73aa2",1,1,1,1,1,1,63,0.622412965522041,NA
"1b71a887a1f14709dc1903b492eb00e3",0,0,0,0,1,0,5,0.0568976418109296,0.846
"28ea2c9dddc57de609d0851722c6bd64",1,0,0,0,0,0,1,0.0506369683541833,1
"79398da1bcb467714a7dea219c9ed9ee",1,0,0,0,1,0,10,0.0677803858386852,0.996
"8d1409354b9219cf9143277b6079a4b6",1,0,0,0,1,0,10,0.0782660480194832,0.919
"c3544196f83a9abfab00032a7e3f9d4a",0,1,0,0,0,0,2,0.118735188712826,0.408
"98a1606dd8ceb66f2237ffac6e0551f2",0,0,0,0,1,0,5,0.0616626415978207,0.514
"70291544fb43d6f5501e46661ae1faec",1,0,0,0,1,0,10,0.0553424532912486,1
"3f0ff66397262939135f72bfec461e0a",1,0,0,0,1,0,10,0.0677803858386852,0.988
"55775dab6e52cb7f564fcf543b79f777",0,0,0,1,0,1,20,0.188169452392533,0.085
"d9d5691115fcab7af7b27bc5ea8f151e",0,0,1,0,0,1,18,0.283872912732463,0.013
"4f4c986092de3c15ae908f8ad612f01f",0,0,1,0,0,0,3,0.158113883008419,0.138
"92cbbe37da8dcc28a277d874f0565f08",0,0,1,0,0,0,3,0.150699883220735,0.177
"26e5532d84cc33496177bec1f06734bc",0,1,1,1,0,0,32,0.168273292525637,0.198
"764a56c4bdcae4acbf2d8613251944a3",0,0,1,0,1,1,40,0.107852166890267,0.568
"80e113f4b4212ca029e3a66407d74c5e",1,0,0,0,0,0,1,0.0506369683541833,1
"3eaaf76b99bda42aea7bde990de854cd",0,0,0,1,0,0,4,0.136213322054686,0.245
"ad72b62b6f22f1cd931c96ec15fcb716",1,1,1,1,1,1,63,0.229147881200277,NA
"c6c1c8c0555539ec0c1d378f934fd718",1,0,1,0,0,1,28,0.120944831633814,0.644
"6e8bea4c962e0b2b24773be4cde51a84",0,1,1,0,0,1,34,0.297571253643065,0.008
"4b4149af4037ae13cfb5df672c7b5592",0,1,1,1,1,1,62,0.435579204733194,0.007
"bb2c6d5b3451ca77132a85e3f80295f7",1,0,1,0,1,1,50,0.117776799613134,0.97
"b7c914c8b9ad267ea8381713586c70fe",1,0,0,0,0,0,1,0.0506369683541833,1
"50b12c40294a3dd3181edbf9e8550d0b",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48791daf40666f8a0220fb5a3450972c",0,1,0,0,0,0,2,0.169030850945703,0.085
"38f716c745032458dc30e17beb715633",1,0,0,0,1,0,10,0.0553424532912486,1
"22821e0d2be74a0f2ac66dcdf4dc9147",1,1,1,1,1,1,63,0.50896284133747,NA
"a5f80f532e1911cc468d37fa4ad81bd9",0,0,1,0,0,0,3,0.135351310498724,0.247
"b118b9c93a17c4a513a62b0651581650",1,0,0,0,0,0,1,0.0506369683541833,1
"dd8c473a985cd83757ef62513a1a8347",1,0,0,0,0,0,1,0.0716114874039433,0.713
"afa9a95c91e2ac87a8715d7ea5735c0f",0,0,0,0,1,0,5,0.0616626415978207,0.534
"1d564c9a8d32c482b316691aaa3803cf",0,0,0,0,1,0,5,0.0616626415978207,0.552
"cab6a0d78d78e6f3437dbb57b2cbb46b",0,0,1,0,0,0,3,0.0822660954106446,0.649
"ef8ffdd53dc029c78fa3f5a130987eb7",1,0,0,0,1,0,10,0.103536249579696,0.819
"f8f3495ffa8ad111c9a314f196b839e4",1,1,1,1,1,1,63,0.369489856142626,NA
"1c97e7a92518f25c0808ba115fd25696",1,1,1,0,1,1,59,0.196589274873196,0.813
"6ce8f295b735ce29b4cd77950bd1c4f1",1,1,1,0,1,0,43,0.139754248593737,0.807
"69a85f29e298a29c1764a2b859653303",0,1,0,0,0,0,2,0.11383622461659,0.371
"bd068c4088a5270e4052d5a6d7f267ba",1,0,0,0,1,0,10,0.0553424532912486,1
"38299fa4b87c610f85758c76790bfaa7",1,0,0,0,0,0,1,0.0506369683541833,1
"0039e92f5c4a94eb39bba40393420eed",0,0,0,1,0,0,4,0.253839191196978,0.038
"a22850e7ceec8003c5f88eb8a9e9a325",1,0,0,0,1,0,10,0.0553424532912486,1
"817f69713688051c2b959b702a77ef7a",0,0,0,1,0,0,4,0.167503595304843,0.081
"c3fa87a32589f9cead8b8fc4f961b8ba",0,0,0,0,0,1,6,0.086922375167796,0.64
"23993c7670238c50c8bea203dd6a3ae9",0,1,0,0,0,0,2,0.118758644419729,0.265
"262539b9377a8dc09bee6d342e2e6ab5",1,0,1,0,0,0,8,0.0798935461936961,0.66
"712eb5e5c53f61d93729575e90dd3c1b",1,1,1,0,1,1,59,0.391191230205596,0.099
"2f036dad21fb44ff693b160cf6d61284",0,0,0,0,1,1,21,0.14424596809678,0.276
"b327873aea594b49f6add487f16e5ab0",0,0,0,0,1,0,5,0.0616626415978207,0.537
"781a369055a3b391b59f3a9ad9239584",0,1,0,0,1,1,37,0.237663846479541,0.086
"8f28686f2b494fc8765a171de01d2c16",1,0,0,0,1,1,31,0.0749005886273138,0.97
"7130d2759c244668bb8c5e95013d039a",1,0,1,0,1,1,50,0.221766381286372,0.37
"82766de6fa14ccdd3317054eb50833e5",1,0,0,0,0,0,1,0.0716114874039433,0.725
"5ce417a42ac64229fc2aeba9ac9bfc42",0,0,1,0,0,0,3,0.109958697373928,0.263
"b2dcd49679880d3a2b37fef56f2c5cd4",0,0,0,1,0,0,4,0.142033102723132,0.274
"0a9b3ffe35230b868a204978d76cbd48",1,1,1,1,1,0,57,0.173530756533204,0.705
"aa41786357ff56660defe4a08906d1c3",1,1,1,0,1,1,59,0.284460672846239,0.336
"05b3c37966de355dc39930c4103ff589",1,1,1,1,1,1,63,0.320443100456392,NA
"7e9304232ca31d3bda1798ab11d9f475",1,1,1,1,1,1,63,0.234184700067328,NA
"766d8fd2c0071f7249b6d75812b34edb",1,0,0,0,0,1,11,0.113381182149953,0.749
"7126f4aec496ba0d722b99e871f2b478",0,0,0,1,1,0,19,0.130577653904176,0.184
"07c4e39ea04a7907c1d5d9b48d272a69",0,0,1,1,0,1,39,0.253696295372451,0.038
"539f70e9c2a47cb782ea9eeef93001b0",0,0,1,1,0,1,39,0.222074943218397,0.089
"118ca1e87e7326d120cddfb9f5a9b277",0,0,1,0,1,0,17,0.0868022859370514,0.899
"9d00365579a3150419b5b17219375f35",1,0,0,0,0,0,1,0.0506369683541833,1
"53b54658de0c46c18eda9f4c5a232b65",0,1,0,0,0,1,15,0.231868444158378,0.088
"2e5fd754e219723f2acbf6ab6be7e9b0",1,0,0,0,0,0,1,0.0506369683541833,1
"f5c2d0b2151c08632a3a13ddf7cdd07e",0,1,0,0,0,0,2,0.141791131800793,0.252
"08ec6b89045b47d3a7755339ae7aaf7a",1,0,0,0,0,0,1,0.0877058019307029,0.553
"a0d1da9705e36c94b6e68d1066e74a44",1,0,0,0,0,0,1,0.0716114874039433,0.757
"d4ace5217a30c89479b6544c57da2f19",1,0,0,0,1,0,10,0.252703980628065,0.248
"ae9b64c7260cf62dcc14309ed0a34bf6",1,0,0,0,0,0,1,0.0506369683541833,1
"b419e4aedaafd3d29db22bc0a2850f72",1,0,0,0,1,1,31,0.112350882940971,0.844
"86c1b35c6bd83109cdf1eb3bbc3ec6c5",0,0,0,0,0,1,6,0.0826211519880114,0.401
"bacd730321dda6e8c35f96e9a20f33f3",1,0,1,0,0,0,8,0.0769962900302047,0.937
"0e541dba0dbed723d48b4eaeae0afd1e",1,0,0,0,1,0,10,0.0677803858386852,0.982
"62a9e0db88d49864da461e926ab4be11",0,0,1,0,1,0,17,0.121766971065896,0.589
"a4f4049523a3584dcab4a63a3c6fcf22",1,0,0,0,1,0,10,0.0782660480194832,0.91
"76f07d472479204915dbcb4573511a35",1,1,0,0,1,1,47,0.250472938485573,0.223
"1eac23144218e25058534c9acea5cd5f",1,0,1,0,1,0,27,0.12250233174271,0.836
"ff676b2afc17dfee5b1c65b56bb68eae",0,0,0,0,1,0,5,0.0616626415978207,0.538
"42335451002e743fd705a300b373fb75",1,0,1,0,1,0,27,0.177138079037288,0.495
"5347d63e3267ca43ea9e20514c6df668",0,0,0,0,1,0,5,0.0616626415978207,0.538
"2e93b40f10e0e0d2b4683ed1a621ec2b",1,0,0,0,1,0,10,0.0782660480194832,0.991
"eb7acfb343cd5a8fb97565ba73fc4d16",0,0,0,0,1,0,5,0.0616626415978207,0.547
"871f8fccd77665c069b07a28c52a02bf",1,0,1,0,1,0,27,0.116801390412027,0.868
"8d2e0fa9fa2b3f2c1ec4e50619363b84",1,0,0,0,1,0,10,0.129789557552282,0.568
"8f8455a17d5ff760d6f1a5b0dcdb0fc7",1,0,0,0,1,0,10,0.0782660480194832,0.952
